date,time,home_team,away_team,home_elo,away_elo,home_form3,home_form5,away_form3,away_form5,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_over25,odd_under25,season,league,elo_diff,form3_diff,form5_diff,home_advantage_recent,rest_days_home,rest_days_away,rest_days_diff,games_played_home,games_played_away,season_progress,h2h_home_ppg,h2h_n_precedenti,market_prob_home,market_prob_draw,market_prob_away
2015-03-08,,Udinese,Torino,1616.28,1687.97,0.0,4.0,5.0,11.0,3.0,2.0,H,2.0,1.0,H,12.0,14.0,3.0,7.0,14.0,16.0,3.0,4.0,3.0,2.0,0.0,0.0,2.6,3.0,2.88,2.34,1.57,2014/2015,Serie A,-71.69000000000005,-5.0,-7.0,0.395,7.0,7.0,0.0,24,25,0.6447368421052632,0.8,5,0.36108324974924777,0.31293881644934807,0.3259779338014043
2015-03-08,,Parma,Atalanta,1549.72,1578.82,1.0,1.0,0.0,3.0,0.0,0.0,D,0.0,0.0,D,14.0,8.0,4.0,2.0,24.0,18.0,5.0,4.0,1.0,2.0,1.0,0.0,3.75,3.2,2.15,2.23,1.63,2014/2015,Serie A,-29.09999999999991,1.0,-2.0,0.395,21.0,7.0,14.0,23,25,0.631578947368421,1.8,5,0.25535863412823606,0.29924839936902664,0.44539296650273735
2015-03-08,,Napoli,Inter,1781.3,1698.07,3.0,9.0,6.0,9.0,2.0,2.0,D,0.0,0.0,D,17.0,13.0,7.0,5.0,16.0,19.0,5.0,5.0,1.0,3.0,1.0,0.0,1.95,3.5,4.0,1.82,1.96,2014/2015,Serie A,83.23000000000002,-3.0,0.0,0.39,7.0,7.0,0.0,25,25,0.6578947368421053,1.6,5,0.48908296943231444,0.2724890829694323,0.23842794759825325
2015-03-08,,Chievo,Roma,1561.44,1782.56,4.0,7.0,3.0,7.0,0.0,0.0,D,0.0,0.0,D,11.0,11.0,2.0,3.0,19.0,16.0,4.0,8.0,4.0,2.0,0.0,0.0,4.75,3.4,1.85,2.27,1.61,2014/2015,Serie A,-221.1199999999999,1.0,0.0,0.39,8.0,6.0,2.0,25,25,0.6578947368421053,1.2,5,0.2014250260187335,0.28140260987911303,0.5171723641021535
2015-03-08,,Cesena,Palermo,1470.63,1628.48,4.0,7.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,3.0,7.0,2.0,1.0,17.0,15.0,5.0,3.0,1.0,2.0,0.0,0.0,3.4,3.25,2.25,2.06,1.74,2014/2015,Serie A,-157.8499999999999,0.0,0.0,0.385,7.0,7.0,0.0,25,25,0.6578947368421053,1.0,5,0.2811148486304661,0.2940893801057184,0.4247957712638154
2015-03-08,,Empoli,Genoa,1571.54,1641.3,5.0,9.0,7.0,8.0,1.0,1.0,D,0.0,1.0,A,6.0,15.0,2.0,2.0,15.0,15.0,9.0,6.0,2.0,2.0,0.0,0.0,2.15,3.3,3.6,2.16,1.67,2014/2015,Serie A,-69.75999999999999,-2.0,1.0,0.38,7.0,12.0,-5.0,25,24,0.6447368421052632,1.6666666666666667,3,0.4446939921392476,0.28972487366647953,0.26558113419427287
2015-03-09,,Lazio,Fiorentina,1692.06,1751.71,9.0,9.0,7.0,11.0,4.0,0.0,H,1.0,0.0,H,16.0,6.0,13.0,0.0,12.0,10.0,3.0,5.0,2.0,3.0,0.0,0.0,2.0,3.3,4.0,1.95,1.82,2014/2015,Serie A,-59.65000000000009,2.0,-2.0,0.375,8.0,8.0,0.0,25,25,0.6578947368421053,1.4,5,0.47482014388489213,0.2877697841726619,0.23741007194244607
2015-03-09,,Juventus,Sassuolo,1910.7,1589.68,5.0,9.0,0.0,4.0,1.0,0.0,H,0.0,0.0,D,16.0,2.0,4.0,1.0,21.0,18.0,13.0,1.0,2.0,4.0,0.0,0.0,1.2,6.5,15.0,1.56,2.37,2014/2015,Serie A,321.02,5.0,5.0,0.375,7.0,8.0,-1.0,25,25,0.6578947368421053,2.3333333333333335,3,0.7907542579075426,0.14598540145985403,0.0632603406326034
2015-03-14,,Cagliari,Empoli,1556.19,1571.54,0.0,1.0,5.0,9.0,1.0,1.0,D,1.0,0.0,H,16.0,13.0,5.0,2.0,11.0,12.0,4.0,5.0,2.0,1.0,0.0,0.0,2.4,3.3,3.0,1.9,1.89,2014/2015,Serie A,-15.349999999999909,-5.0,-8.0,0.375,7.0,6.0,1.0,26,26,0.6842105263157895,1.4,5,0.3956834532374101,0.2877697841726619,0.31654676258992803
2015-03-14,,Palermo,Juventus,1628.48,1910.7,2.0,5.0,7.0,11.0,0.0,1.0,A,0.0,0.0,D,7.0,12.0,0.0,3.0,10.0,19.0,5.0,4.0,3.0,4.0,0.0,0.0,4.75,3.4,1.8,2.15,1.69,2014/2015,Serie A,-282.22,-5.0,-6.0,0.375,6.0,5.0,1.0,26,26,0.6842105263157895,0.0,5,0.19857235561323813,0.2774172615184945,0.5240103828682673
2015-03-15,,Atalanta,Udinese,1570.22,1613.61,1.0,1.0,3.0,4.0,0.0,0.0,D,0.0,0.0,D,19.0,8.0,5.0,0.0,17.0,16.0,5.0,3.0,2.0,3.0,1.0,0.0,2.4,3.1,3.2,2.23,1.63,2014/2015,Serie A,-43.38999999999987,-2.0,-3.0,0.37,7.0,7.0,0.0,26,25,0.6710526315789473,1.0,5,0.39616613418530355,0.30670926517571884,0.2971246006389776
2015-03-15,,Genoa,Chievo,1639.88,1564.52,5.0,9.0,2.0,8.0,0.0,2.0,A,0.0,0.0,D,19.0,15.0,3.0,6.0,17.0,18.0,3.0,5.0,4.0,3.0,0.0,0.0,1.91,3.4,4.33,2.3,1.59,2014/2015,Serie A,75.36000000000013,3.0,1.0,0.37,7.0,7.0,0.0,25,26,0.6710526315789473,1.8,5,0.4992827177367116,0.28047940908150565,0.2202378731817827
2015-03-15,,Inter,Cesena,1687.8,1482.04,4.0,10.0,4.0,5.0,1.0,1.0,D,0.0,1.0,A,20.0,9.0,4.0,1.0,15.0,18.0,7.0,2.0,1.0,1.0,0.0,0.0,1.36,4.75,9.5,1.79,1.99,2014/2015,Serie A,205.76,0.0,5.0,0.365,7.0,7.0,0.0,26,26,0.6842105263157895,3.0,5,0.6995581737849779,0.20029455081001474,0.10014727540500737
2015-03-15,,Sassuolo,Parma,1575.15,1547.29,0.0,1.0,2.0,2.0,4.0,1.0,H,2.0,1.0,H,15.0,8.0,7.0,3.0,15.0,32.0,4.0,3.0,2.0,4.0,0.0,1.0,1.62,3.75,6.25,2.02,1.77,2014/2015,Serie A,27.860000000000127,-2.0,-1.0,0.365,6.0,7.0,-1.0,26,24,0.6578947368421053,1.0,3,0.5912961210974456,0.2554399243140965,0.1532639545884579
2015-03-15,,Verona,Napoli,1585.81,1775.59,5.0,5.0,4.0,7.0,2.0,0.0,H,1.0,0.0,H,12.0,16.0,5.0,7.0,16.0,10.0,5.0,6.0,5.0,5.0,1.0,0.0,4.5,3.5,1.85,1.73,2.09,2014/2015,Serie A,-189.77999999999997,1.0,-2.0,0.365,8.0,7.0,1.0,26,26,0.6842105263157895,0.0,3,0.2119476268412439,0.27250409165302786,0.5155482815057284
2015-03-16,,Torino,Lazio,1679.24,1718.52,4.0,8.0,9.0,12.0,0.0,2.0,A,0.0,0.0,D,9.0,16.0,2.0,6.0,7.0,15.0,5.0,6.0,3.0,2.0,0.0,0.0,3.1,3.1,2.5,2.15,1.68,2014/2015,Serie A,-39.27999999999997,-5.0,-4.0,0.365,8.0,7.0,1.0,26,26,0.6842105263157895,1.6,5,0.30864197530864196,0.30864197530864196,0.3827160493827161
2015-03-16,,Fiorentina,Milan,1740.77,1687.08,4.0,10.0,5.0,6.0,2.0,1.0,H,0.0,0.0,D,18.0,6.0,5.0,2.0,11.0,15.0,8.0,8.0,3.0,4.0,0.0,0.0,1.91,3.5,4.2,1.9,1.89,2014/2015,Serie A,53.690000000000055,-1.0,4.0,0.365,7.0,9.0,-2.0,26,26,0.6842105263157895,1.6,5,0.49988098071887643,0.2727921923351583,0.22732682694596523
2015-03-16,,Roma,Sampdoria,1781.08,1637.14,3.0,7.0,7.0,8.0,0.0,2.0,A,0.0,0.0,D,17.0,8.0,9.0,2.0,11.0,17.0,12.0,3.0,2.0,3.0,1.0,0.0,1.65,3.6,6.0,2.01,1.78,2014/2015,Serie A,143.93999999999983,-4.0,-1.0,0.37,8.0,9.0,-1.0,26,26,0.6842105263157895,1.6,5,0.5769230769230769,0.2644230769230769,0.15865384615384612
2015-03-21,,Chievo,Palermo,1564.52,1618.43,5.0,8.0,2.0,5.0,1.0,0.0,H,1.0,0.0,H,14.0,19.0,5.0,4.0,16.0,17.0,5.0,8.0,1.0,1.0,0.0,1.0,2.5,3.1,3.0,2.32,1.58,2014/2015,Serie A,-53.91000000000008,3.0,3.0,0.365,6.0,7.0,-1.0,27,27,0.7105263157894737,1.0,5,0.3788187372708758,0.3054989816700611,0.3156822810590631
2015-03-21,,Milan,Cagliari,1687.08,1538.68,2.0,6.0,1.0,2.0,3.0,1.0,H,1.0,0.0,H,14.0,11.0,7.0,1.0,15.0,13.0,10.0,5.0,1.0,4.0,0.0,0.0,1.8,3.75,4.33,1.75,2.05,2014/2015,Serie A,148.39999999999986,1.0,4.0,0.37,5.0,7.0,-2.0,27,27,0.7105263157894737,2.2,5,0.5275084060230983,0.25320403489108717,0.21928755908581452
2015-03-22,,Cesena,Roma,1482.04,1781.08,5.0,6.0,2.0,4.0,0.0,1.0,A,0.0,1.0,A,7.0,15.0,1.0,4.0,17.0,14.0,7.0,3.0,3.0,2.0,0.0,0.0,5.25,3.75,1.67,2.1,1.72,2014/2015,Serie A,-299.03999999999996,3.0,2.0,0.375,7.0,6.0,1.0,27,27,0.7105263157894737,0.2,5,0.1803845322963923,0.2525383452149492,0.5670771224886585
2015-03-22,,Udinese,Fiorentina,1613.61,1740.77,4.0,4.0,6.0,10.0,2.0,2.0,D,1.0,0.0,H,11.0,13.0,5.0,5.0,12.0,11.0,8.0,6.0,3.0,3.0,0.0,0.0,3.3,3.3,2.25,2.12,1.7,2014/2015,Serie A,-127.16000000000008,-2.0,-6.0,0.375,7.0,6.0,1.0,26,27,0.6973684210526315,1.2,5,0.28846153846153844,0.28846153846153844,0.423076923076923
2015-03-22,,Sampdoria,Inter,1637.14,1687.8,9.0,10.0,2.0,8.0,1.0,0.0,H,0.0,0.0,D,10.0,12.0,2.0,2.0,9.0,17.0,5.0,7.0,3.0,6.0,0.0,0.0,2.63,3.25,2.75,2.19,1.65,2014/2015,Serie A,-50.659999999999854,7.0,2.0,0.375,6.0,7.0,-1.0,27,27,0.7105263157894737,0.2,5,0.36158592090624053,0.2926064529179731,0.34580762617578636
2015-03-22,,Napoli,Atalanta,1775.59,1570.22,1.0,4.0,2.0,2.0,1.0,1.0,D,0.0,0.0,D,20.0,9.0,9.0,3.0,17.0,16.0,8.0,5.0,4.0,4.0,0.0,1.0,1.44,4.5,7.5,1.75,2.05,2014/2015,Serie A,205.3699999999999,-1.0,2.0,0.38,7.0,7.0,0.0,27,27,0.7105263157894737,1.4,5,0.6613756613756613,0.21164021164021163,0.12698412698412698
2015-03-22,,Parma,Torino,1547.29,1679.24,2.0,2.0,3.0,5.0,0.0,2.0,A,0.0,1.0,A,16.0,15.0,1.0,5.0,16.0,11.0,8.0,5.0,4.0,2.0,1.0,0.0,4.33,3.4,1.91,2.29,1.6,2014/2015,Serie A,-131.95000000000005,-1.0,-3.0,0.38,7.0,6.0,1.0,25,27,0.6842105263157895,2.0,5,0.2202378731817827,0.28047940908150565,0.4992827177367116
2015-03-22,,Juventus,Genoa,1911.91,1639.88,7.0,11.0,2.0,8.0,1.0,0.0,H,1.0,0.0,H,13.0,9.0,4.0,1.0,11.0,19.0,5.0,4.0,1.0,4.0,0.0,0.0,1.33,5.0,10.0,1.72,2.09,2014/2015,Serie A,272.03,5.0,3.0,0.38,8.0,7.0,1.0,27,26,0.6973684210526315,2.0,5,0.7147962830593281,0.1901358112937813,0.09506790564689065
2015-03-22,,Lazio,Verona,1718.52,1585.81,9.0,15.0,7.0,8.0,2.0,0.0,H,2.0,0.0,H,21.0,2.0,6.0,0.0,10.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,1.4,4.5,9.0,1.68,2.15,2014/2015,Serie A,132.71000000000004,2.0,7.0,0.38,6.0,7.0,-1.0,27,27,0.7105263157894737,0.6666666666666666,3,0.6818181818181818,0.2121212121212121,0.10606060606060605
2015-03-22,,Empoli,Sassuolo,1574.58,1575.15,3.0,7.0,3.0,3.0,3.0,1.0,H,0.0,0.0,D,14.0,10.0,6.0,1.0,12.0,14.0,10.0,4.0,0.0,2.0,0.0,0.0,2.0,3.3,4.0,2.14,1.69,2014/2015,Serie A,-0.5700000000001637,0.0,4.0,0.385,8.0,7.0,1.0,27,27,0.7105263157894737,0.0,1,0.47482014388489213,0.2877697841726619,0.23741007194244607
2015-04-04,,Cagliari,Lazio,1538.66,1740.66,1.0,1.0,9.0,15.0,1.0,3.0,A,0.0,1.0,A,10.0,14.0,3.0,10.0,20.0,19.0,3.0,1.0,4.0,4.0,1.0,0.0,4.5,3.6,1.83,1.73,2.09,2014/2015,Serie A,-202.0,-8.0,-14.0,0.385,14.0,13.0,1.0,28,28,0.7368421052631579,0.6,5,0.2123585726718886,0.2654482158398608,0.5221932114882506
2015-04-04,,Fiorentina,Sampdoria,1771.22,1667.6,4.0,8.0,9.0,13.0,2.0,0.0,H,0.0,0.0,D,20.0,9.0,5.0,0.0,7.0,12.0,6.0,3.0,2.0,1.0,0.0,0.0,1.73,3.6,5.25,1.92,1.87,2014/2015,Serie A,103.62000000000012,-5.0,-5.0,0.38,13.0,13.0,0.0,28,28,0.7368421052631579,1.6,5,0.5524619634322796,0.2654886657605121,0.1820493708072083
2015-04-04,,Inter,Parma,1676.5,1533.33,2.0,5.0,1.0,2.0,1.0,1.0,D,1.0,1.0,D,18.0,13.0,6.0,2.0,10.0,12.0,5.0,2.0,2.0,0.0,0.0,0.0,1.2,6.5,15.0,1.6,2.3,2014/2015,Serie A,143.17000000000007,1.0,3.0,0.38,13.0,13.0,0.0,28,26,0.7105263157894737,1.4,5,0.7907542579075426,0.14598540145985403,0.0632603406326034
2015-04-04,,Atalanta,Torino,1580.74,1681.69,3.0,3.0,3.0,7.0,1.0,2.0,A,0.0,2.0,A,12.0,11.0,4.0,7.0,17.0,29.0,6.0,6.0,3.0,5.0,1.0,1.0,2.8,3.1,2.7,2.32,1.59,2014/2015,Serie A,-100.95000000000005,0.0,-4.0,0.375,13.0,13.0,0.0,28,28,0.7368421052631579,0.8,5,0.34010564811052413,0.30719219829337663,0.3527021535960991
2015-04-04,,Genoa,Udinese,1626.66,1621.69,1.0,5.0,5.0,5.0,1.0,1.0,D,1.0,0.0,H,13.0,14.0,5.0,6.0,18.0,17.0,9.0,5.0,2.0,3.0,0.0,0.0,1.95,3.4,4.2,2.13,1.7,2014/2015,Serie A,4.970000000000027,-4.0,0.0,0.37,13.0,13.0,0.0,27,27,0.7105263157894737,1.6,5,0.4907216494845361,0.28144329896907216,0.22783505154639172
2015-04-04,,Juventus,Empoli,1930.36,1589.09,9.0,13.0,5.0,9.0,2.0,0.0,H,1.0,0.0,H,16.0,12.0,7.0,4.0,11.0,8.0,5.0,4.0,2.0,2.0,0.0,0.0,1.36,5.0,8.5,1.86,1.93,2014/2015,Serie A,341.27,4.0,4.0,0.365,13.0,13.0,0.0,28,28,0.7368421052631579,2.6,5,0.6983240223463686,0.18994413407821228,0.11173184357541899
2015-04-04,,Roma,Napoli,1747.95,1762.76,4.0,6.0,2.0,5.0,1.0,0.0,H,1.0,0.0,H,7.0,13.0,2.0,5.0,18.0,10.0,2.0,5.0,4.0,1.0,0.0,0.0,2.2,3.3,3.4,2.01,1.79,2014/2015,Serie A,-14.809999999999945,2.0,1.0,0.365,13.0,13.0,0.0,28,28,0.7368421052631579,1.2,5,0.43220338983050843,0.288135593220339,0.2796610169491525
2015-04-04,,Sassuolo,Chievo,1580.31,1593.36,3.0,3.0,7.0,8.0,1.0,0.0,H,1.0,0.0,H,7.0,14.0,2.0,3.0,17.0,11.0,4.0,9.0,3.0,2.0,1.0,0.0,2.15,3.1,3.75,2.34,1.58,2014/2015,Serie A,-13.049999999999955,-4.0,-5.0,0.365,13.0,14.0,-1.0,28,28,0.7368421052631579,1.3333333333333333,3,0.44113461720899344,0.3059482022578503,0.25291718053315626
2015-04-04,,Verona,Cesena,1601.18,1489.68,4.0,8.0,2.0,5.0,3.0,3.0,D,2.0,0.0,H,15.0,20.0,5.0,8.0,16.0,12.0,7.0,4.0,3.0,3.0,0.0,0.0,1.91,3.5,4.2,1.98,1.81,2014/2015,Serie A,111.5,2.0,3.0,0.365,13.0,13.0,0.0,28,28,0.7368421052631579,1.0,1,0.49988098071887643,0.2727921923351583,0.22732682694596523
2015-04-04,,Palermo,Milan,1615.83,1691.68,1.0,2.0,4.0,8.0,1.0,2.0,A,0.0,1.0,A,16.0,13.0,3.0,5.0,14.0,12.0,5.0,6.0,2.0,3.0,0.0,0.0,2.5,3.2,3.0,2.11,1.71,2014/2015,Serie A,-75.85000000000014,-3.0,-6.0,0.365,14.0,14.0,0.0,28,28,0.7368421052631579,0.8,5,0.38247011952191234,0.298804780876494,0.31872509960159356
2015-04-08,,Parma,Udinese,1533.33,1621.69,1.0,3.0,3.0,6.0,1.0,0.0,H,0.0,0.0,D,17.0,7.0,7.0,0.0,8.0,16.0,2.0,4.0,2.0,1.0,0.0,0.0,4.0,3.2,2.05,2.23,1.64,2014/2015,Serie A,-88.36000000000013,-2.0,-3.0,0.365,4.0,4.0,0.0,27,28,0.7236842105263158,0.8,5,0.23802612481857766,0.29753265602322204,0.46444121915820036
2015-04-11,,Genoa,Cagliari,1626.66,1538.66,1.0,3.0,1.0,1.0,2.0,0.0,H,0.0,0.0,D,19.0,14.0,6.0,6.0,16.0,21.0,7.0,8.0,2.0,3.0,0.0,0.0,1.91,3.4,4.0,1.76,2.04,2014/2015,Serie A,88.0,0.0,2.0,0.365,7.0,7.0,0.0,28,29,0.75,0.8,5,0.4903728275762602,0.2754741472560756,0.23415302516766426
2015-04-11,,Parma,Juventus,1533.33,1930.36,4.0,5.0,9.0,13.0,1.0,0.0,H,0.0,0.0,D,9.0,19.0,1.0,3.0,17.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,9.0,5.0,1.33,1.94,1.84,2014/2015,Serie A,-397.03,-5.0,-8.0,0.37,3.0,7.0,-4.0,28,29,0.75,0.2,5,0.10452687834014461,0.1881483810122603,0.7073247406475951
2015-04-11,,Verona,Inter,1601.18,1676.5,4.0,8.0,2.0,3.0,0.0,3.0,A,0.0,1.0,A,18.0,12.0,5.0,2.0,6.0,13.0,4.0,5.0,2.0,4.0,0.0,0.0,3.4,3.3,2.2,1.8,1.99,2014/2015,Serie A,-75.31999999999994,2.0,5.0,0.37,7.0,7.0,0.0,29,29,0.7631578947368421,0.3333333333333333,3,0.2796610169491525,0.288135593220339,0.43220338983050843
2015-04-12,,Lazio,Empoli,1740.66,1589.09,9.0,15.0,4.0,6.0,4.0,0.0,H,3.0,0.0,H,9.0,12.0,6.0,5.0,24.0,12.0,2.0,7.0,3.0,0.0,1.0,0.0,1.45,4.2,7.5,1.77,2.02,2014/2015,Serie A,151.57000000000016,5.0,9.0,0.365,8.0,8.0,0.0,29,29,0.7631578947368421,1.0,5,0.6499535747446611,0.22438873413803773,0.12565769111730113
2015-04-12,,Milan,Sampdoria,1691.68,1667.6,6.0,8.0,6.0,12.0,1.0,1.0,D,0.0,0.0,D,26.0,11.0,6.0,3.0,11.0,17.0,7.0,5.0,3.0,2.0,0.0,0.0,1.91,3.3,4.2,2.03,1.76,2014/2015,Serie A,24.080000000000155,0.0,-4.0,0.37,8.0,8.0,0.0,29,29,0.7631578947368421,1.6,5,0.4917509313464608,0.2846194784459819,0.22362959020755718
2015-04-12,,Cesena,Chievo,1489.68,1593.36,2.0,6.0,6.0,8.0,0.0,1.0,A,0.0,0.0,D,16.0,16.0,1.0,5.0,19.0,16.0,3.0,5.0,2.0,1.0,0.0,0.0,2.63,3.0,2.8,2.41,1.54,2014/2015,Serie A,-103.67999999999984,-4.0,-2.0,0.37,8.0,8.0,0.0,29,29,0.7631578947368421,0.8,5,0.35511964149826664,0.3113215523801471,0.33355880612158617
2015-04-12,,Napoli,Fiorentina,1762.76,1771.22,1.0,2.0,7.0,10.0,3.0,0.0,H,1.0,0.0,H,11.0,6.0,6.0,0.0,22.0,16.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,3.4,3.75,1.79,2.0,2014/2015,Serie A,-8.460000000000036,-6.0,-8.0,0.365,8.0,8.0,0.0,29,29,0.7631578947368421,2.0,5,0.47134935304990755,0.27726432532347506,0.2513863216266174
2015-04-12,,Udinese,Palermo,1621.69,1615.83,2.0,6.0,0.0,2.0,1.0,3.0,A,0.0,2.0,A,11.0,11.0,1.0,5.0,16.0,15.0,7.0,3.0,3.0,0.0,0.0,0.0,2.25,3.1,3.4,2.19,1.66,2014/2015,Serie A,5.860000000000127,2.0,4.0,0.37,4.0,8.0,-4.0,29,29,0.7631578947368421,1.8,5,0.41883568448241604,0.3039936419630439,0.27717067355454006
2015-04-12,,Torino,Roma,1681.69,1747.95,6.0,9.0,6.0,8.0,1.0,1.0,D,0.0,0.0,D,14.0,22.0,2.0,6.0,11.0,9.0,4.0,7.0,5.0,3.0,0.0,0.0,2.75,3.2,2.6,2.3,1.6,2014/2015,Serie A,-66.25999999999999,0.0,1.0,0.37,8.0,8.0,0.0,29,29,0.7631578947368421,0.2,5,0.34281005356407085,0.2946023897816234,0.36258755665430564
2015-04-12,,Atalanta,Sassuolo,1580.74,1580.31,2.0,3.0,6.0,6.0,2.0,1.0,H,1.0,0.0,H,11.0,7.0,5.0,2.0,21.0,18.0,2.0,1.0,2.0,1.0,1.0,1.0,2.1,3.2,3.6,2.2,1.65,2014/2015,Serie A,0.43000000000006366,-4.0,-3.0,0.37,8.0,8.0,0.0,29,29,0.7631578947368421,0.3333333333333333,3,0.44651162790697674,0.2930232558139535,0.26046511627906976
2015-04-15,,Genoa,Parma,1632.09,1563.95,4.0,5.0,7.0,7.0,2.0,0.0,H,1.0,0.0,H,15.0,9.0,4.0,3.0,15.0,23.0,7.0,2.0,3.0,5.0,0.0,0.0,1.62,3.8,6.0,1.95,1.84,2014/2015,Serie A,68.13999999999987,-3.0,-2.0,0.375,4.0,4.0,0.0,29,29,0.7631578947368421,1.8,5,0.5895128762022959,0.25131864722308406,0.1591684765746199
2015-04-18,,Juventus,Lazio,1921.43,1754.71,6.0,12.0,9.0,15.0,2.0,0.0,H,2.0,0.0,H,8.0,17.0,4.0,4.0,12.0,22.0,2.0,9.0,3.0,4.0,0.0,1.0,1.95,3.4,4.33,2.06,1.75,2014/2015,Serie A,166.72000000000003,-3.0,-3.0,0.375,7.0,6.0,1.0,30,30,0.7894736842105263,2.2,5,0.49410145827390045,0.28338171871591344,0.22251682301018608
2015-04-18,,Sampdoria,Cesena,1665.8,1487.98,4.0,10.0,1.0,3.0,0.0,0.0,D,0.0,0.0,D,18.0,5.0,3.0,3.0,8.0,19.0,13.0,4.0,2.0,3.0,0.0,0.0,1.57,3.8,6.5,2.07,1.74,2014/2015,Serie A,177.81999999999994,3.0,7.0,0.38,6.0,6.0,0.0,30,30,0.7894736842105263,1.3333333333333333,3,0.6043404859191113,0.24968804286658017,0.14597147121430842
2015-04-19,,Palermo,Genoa,1623.31,1632.09,3.0,4.0,7.0,7.0,2.0,1.0,H,2.0,0.0,H,14.0,10.0,7.0,1.0,21.0,18.0,6.0,5.0,4.0,3.0,0.0,0.0,2.2,3.25,3.5,2.11,1.72,2014/2015,Serie A,-8.779999999999973,-4.0,-3.0,0.38,7.0,4.0,3.0,30,30,0.7894736842105263,1.2,5,0.4337464251668255,0.29361296472831266,0.27264061010486174
2015-04-19,,Roma,Atalanta,1755.94,1581.57,7.0,8.0,4.0,6.0,1.0,1.0,D,1.0,1.0,D,17.0,5.0,7.0,3.0,15.0,19.0,11.0,1.0,4.0,5.0,0.0,0.0,1.44,4.5,7.5,1.87,1.92,2014/2015,Serie A,174.37000000000012,3.0,2.0,0.385,7.0,7.0,0.0,30,30,0.7894736842105263,2.6,5,0.6613756613756613,0.21164021164021163,0.12698412698412698
2015-04-19,,Inter,Milan,1685.4,1697.68,4.0,6.0,7.0,8.0,0.0,0.0,D,0.0,0.0,D,17.0,7.0,3.0,3.0,16.0,10.0,9.0,3.0,4.0,2.0,0.0,0.0,2.25,3.3,3.3,1.9,1.89,2014/2015,Serie A,-12.279999999999973,-3.0,-2.0,0.38,8.0,7.0,1.0,30,30,0.7894736842105263,1.6,5,0.42307692307692313,0.2884615384615385,0.2884615384615385
2015-04-19,,Sassuolo,Torino,1581.61,1690.08,3.0,6.0,7.0,7.0,1.0,1.0,D,1.0,0.0,H,9.0,21.0,1.0,8.0,16.0,16.0,4.0,6.0,2.0,3.0,0.0,0.0,3.2,3.2,2.38,2.2,1.66,2014/2015,Serie A,-108.47000000000003,-4.0,-1.0,0.375,7.0,7.0,0.0,30,30,0.7894736842105263,1.0,3,0.2989949748743718,0.2989949748743718,0.40201005025125625
2015-04-19,,Chievo,Udinese,1595.21,1602.25,6.0,10.0,1.0,3.0,1.0,1.0,D,1.0,0.0,H,15.0,8.0,7.0,1.0,18.0,15.0,4.0,3.0,3.0,4.0,0.0,0.0,2.25,3.1,3.6,2.42,1.54,2014/2015,Serie A,-7.039999999999964,5.0,7.0,0.375,7.0,7.0,0.0,30,30,0.7894736842105263,1.0,5,0.4253859348198971,0.3087478559176673,0.26586620926243576
2015-04-19,,Cagliari,Napoli,1527.12,1769.06,0.0,1.0,4.0,5.0,0.0,3.0,A,0.0,2.0,A,7.0,14.0,3.0,5.0,13.0,14.0,6.0,5.0,4.0,1.0,0.0,1.0,3.8,3.6,1.95,1.64,2.22,2014/2015,Serie A,-241.94000000000005,-4.0,-4.0,0.37,8.0,7.0,1.0,30,30,0.7894736842105263,0.4,5,0.2497331910352187,0.263607257203842,0.4866595517609391
2015-04-19,,Empoli,Parma,1582.26,1563.95,3.0,5.0,6.0,7.0,2.0,2.0,D,2.0,1.0,H,12.0,15.0,5.0,5.0,11.0,16.0,13.0,2.0,0.0,1.0,0.0,0.0,1.53,3.8,6.5,2.06,1.75,2014/2015,Serie A,18.309999999999945,-3.0,-2.0,0.37,7.0,4.0,3.0,30,30,0.7894736842105263,1.4,5,0.6104945747546898,0.245804394572283,0.143701030673027
2015-04-20,,Fiorentina,Verona,1766.36,1584.69,4.0,7.0,1.0,5.0,0.0,1.0,A,0.0,0.0,D,21.0,12.0,3.0,4.0,16.0,21.0,11.0,7.0,2.0,5.0,0.0,0.0,1.44,4.5,7.5,1.6,2.28,2014/2015,Serie A,181.66999999999985,3.0,2.0,0.365,8.0,9.0,-1.0,30,30,0.7894736842105263,3.0,3,0.6613756613756613,0.21164021164021163,0.12698412698412698
2015-04-25,,Inter,Roma,1685.4,1755.94,5.0,6.0,5.0,8.0,2.0,1.0,H,1.0,0.0,H,11.0,11.0,3.0,4.0,17.0,14.0,4.0,4.0,5.0,4.0,0.0,0.0,2.4,3.25,3.1,2.06,1.75,2014/2015,Serie A,-70.53999999999996,0.0,-2.0,0.365,6.0,6.0,0.0,31,31,0.8157894736842105,0.4,5,0.3979853841595892,0.29389689907169664,0.3081177167687142
